t,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B
5.2e+06,0.249785,0.250714,0.250097,0.250402,0.249782,0.250715,0.250478,0.250021,0.250513,0.249984,0.249918,0.250581,0.25008,0.250419,0.24965,0.250849,0.250321,0.250178,0.25011,0.250389,0.250076,0.250418,0.250407,0.250092,0.250294,0.250205,0.250464,0.250035,0.249874,0.250625,0.24965,0.250848,0.250371,0.250128,0.25076,0.249738,0.250209,0.25029,0.250504,0.249995,0.250213,0.250285,0.250025,0.250473,0.250295,0.250202,0.250329,0.250169,0.250175,0.250324,0.25017,0.250328,0.249645,0.250854,0.250033,0.250466,0.250106,0.250393,0.250416,0.250083,0.24977,0.250729,0.249997,0.250502,0.250219,0.250279,0.249906,0.250593,0.25049,0.250008,0.250136,0.250361,0.249955,0.250544,0.250249,0.250249,0.250028,0.250471,0.250246,0.250253,0.25093,0.249568,0.250198,0.250301,0.249988,0.250511,0.250861,0.249638,0.25034,0.250159,0.250174,0.250325,0.250278,0.250221,0.250328,0.250168,0.249604,0.250895,0.250054,0.250442,0.250037,0.250461,0.250061,0.250438,0.250079,0.25042,0.250494,0.250004,0.250115,0.250384,0.250494,0.250005,0.250706,0.249793,0.25027,0.250229,0.250386,0.250112,0.250689,0.24981,0.250198,0.250301,0.250475,0.250024,0.250062,0.250437,0.250056,0.250442,0.250032,0.250465,0.250087,0.25041,0.250064,0.250435,0.250636,0.249863,0.25005,0.250448,0.250224,0.250274,0.250336,0.250163,0.250449,0.250049,0.249962,0.250537,0.249985,0.250513,0.250725,0.249774,0.250581,0.249918,0.250077,0.25042,0.250521,0.249976,0.250112,0.250387,0.250284,0.250211,0.250249,0.250249,0.250279,0.250218,0.250066,0.250433,0.250462,0.250034,0.25014,0.250357,0.250298,0.250201,0.250549,0.24995,0.249943,0.250553,0.250535,0.249962,0.250247,0.250252,0.250266,0.250233,0.250419,0.25008,0.250134,0.250364,0.250521,0.249978,0.250279,0.25022,0.250599,0.2499,0.250435,0.250064,0.249866,0.250633,0.250682,0.249817,0.249947,0.250552
5.3e+06,0.249754,0.250745,0.24999,0.250508,0.250003,0.250496,0.250243,0.250253,0.250616,0.249883,0.250009,0.250489,0.250279,0.250219,0.249838,0.250661,0.250057,0.250441,0.250078,0.25042,0.249987,0.250511,0.250368,0.25013,0.249984,0.250514,0.250205,0.250294,0.249754,0.250745,0.249706,0.250793,0.25037,0.250124,0.250717,0.249778,0.250122,0.250376,0.2503,0.250196,0.250593,0.249906,0.250023,0.250476,0.250126,0.250373,0.250547,0.249952,0.249838,0.250658,0.250097,0.250401,0.24975,0.250749,0.250144,0.250355,0.250075,0.250424,0.250447,0.250052,0.24959,0.250906,0.249898,0.2506,0.25038,0.250116,0.250114,0.250385,0.250323,0.250175,0.250209,0.250288,0.249942,0.250554,0.250011,0.250488,0.250048,0.250451,0.250166,0.250333,0.250695,0.249804,0.250156,0.250343,0.249837,0.250662,0.250695,0.249804,0.250313,0.250185,0.250297,0.250202,0.250238,0.250261,0.250401,0.250098,0.25004,0.250459,0.249968,0.250528,0.250163,0.250336,0.250143,0.250356,0.250059,0.25044,0.250317,0.250182,0.249973,0.250525,0.250394,0.250105,0.250368,0.250131,0.250049,0.25045,0.250131,0.250366,0.250663,0.249836,0.249936,0.250561,0.250446,0.250053,0.250073,0.250423,0.249859,0.25064,0.250102,0.250392,0.250052,0.250445,0.249965,0.250531,0.250388,0.250111,0.250332,0.250167,0.250318,0.250181,0.25017,0.250324,0.250536,0.249963,0.24979,0.250709,0.249936,0.250563,0.250342,0.250157,0.250451,0.250048,0.250078,0.250421,0.250838,0.24966,0.250248,0.250251,0.250284,0.250214,0.250424,0.250075,0.250627,0.249872,0.249862,0.250636,0.250501,0.249998,0.250368,0.250128,0.250378,0.250119,0.250466,0.250033,0.249975,0.250524,0.250516,0.249982,0.250372,0.250127,0.250317,0.250181,0.250371,0.250127,0.250173,0.250326,0.250648,0.249851,0.250224,0.250275,0.250477,0.250022,0.250384,0.250111,0.249784,0.250715,0.250458,0.25004,0.249913,0.250586
5.4e+06,0.249732,0.250767,0.250027,0.250472,0.250192,0.250307,0.250213,0.250286,0.250473,0.250024,0.250055,0.250444,0.250349,0.25015,0.2501,0.250399,0.250115,0.250384,0.250098,0.250401,0.24989,0.250609,0.250266,0.250233,0.250166,0.250333,0.250403,0.250095,0.249797,0.250702,0.249397,0.251102,0.250376,0.250123,0.250296,0.250201,0.250061,0.250438,0.250471,0.250026,0.250725,0.249774,0.249918,0.25058,0.249671,0.250828,0.250778,0.24972,0.249735,0.250763,0.249992,0.250507,0.249806,0.250693,0.250051,0.250447,0.250294,0.250202,0.250374,0.250125,0.249647,0.250852,0.250069,0.25043,0.250332,0.250167,0.250154,0.250343,0.250288,0.250211,0.250242,0.250257,0.250299,0.250199,0.250168,0.250331,0.250244,0.250255,0.250111,0.250387,0.250705,0.249789,0.250381,0.250117,0.249675,0.250822,0.250646,0.249853,0.250333,0.250165,0.250145,0.250353,0.250329,0.25017,0.249905,0.250594,0.24977,0.250728,0.249993,0.250505,0.250065,0.250432,0.250034,0.250465,0.250228,0.25027,0.250418,0.25008,0.250059,0.25044,0.250215,0.250284,0.250426,0.250073,0.249905,0.250594,0.249932,0.250567,0.250369,0.250129,0.249796,0.250703,0.250114,0.250385,0.249873,0.250626,0.250211,0.250288,0.250304,0.250193,0.250369,0.250128,0.249912,0.250587,0.25028,0.250219,0.250168,0.25033,0.250126,0.250373,0.250257,0.250241,0.250525,0.249974,0.249668,0.250831,0.249992,0.250507,0.250557,0.249941,0.249975,0.25052,0.250032,0.250466,0.250703,0.249796,0.250106,0.250393,0.250534,0.249965,0.250374,0.250124,0.250379,0.25012,0.249851,0.250647,0.250389,0.250108,0.250277,0.250222,0.250448,0.250051,0.250338,0.250161,0.24997,0.250529,0.250708,0.249791,0.250341,0.250158,0.250482,0.250015,0.250345,0.250153,0.250417,0.250082,0.25064,0.249858,0.250469,0.25003,0.250475,0.250022,0.250204,0.250295,0.249768,0.25073,0.250472,0.250027,0.249831,0.250666
5.5e+06,0.249874,0.250625,0.249628,0.250869,0.250142,0.250356,0.250241,0.250258,0.250329,0.25017,0.249843,0.250656,0.250389,0.250109,0.250167,0.250331,0.250197,0.250302,0.250025,0.250471,0.250046,0.250453,0.250106,0.250392,0.250272,0.250226,0.250267,0.250231,0.249823,0.250672,0.249605,0.250892,0.250332,0.250167,0.250492,0.250006,0.249867,0.250631,0.250473,0.250026,0.25064,0.249858,0.249788,0.250711,0.249558,0.250941,0.250734,0.249761,0.250104,0.250395,0.250206,0.250293,0.249852,0.250647,0.250079,0.25042,0.250056,0.250442,0.250238,0.250261,0.249886,0.250613,0.24993,0.250568,0.250262,0.250236,0.250413,0.250086,0.250243,0.250252,0.250156,0.250343,0.250081,0.250418,0.250132,0.250367,0.249806,0.250693,0.250273,0.250224,0.250385,0.250112,0.250122,0.250376,0.249767,0.250731,0.250472,0.250027,0.250241,0.250258,0.249967,0.250532,0.25048,0.250018,0.24978,0.250719,0.249945,0.250552,0.250171,0.250328,0.249915,0.250582,0.250359,0.25014,0.249858,0.250641,0.250578,0.249921,0.24998,0.250519,0.250233,0.250266,0.25039,0.250109,0.24988,0.250619,0.249987,0.250512,0.250412,0.250085,0.250038,0.250461,0.249874,0.250624,0.250115,0.250384,0.250239,0.250259,0.249987,0.250511,0.250711,0.249788,0.250048,0.250451,0.250347,0.250152,0.249978,0.250521,0.249776,0.250723,0.250331,0.250167,0.250561,0.249937,0.250206,0.250292,0.250255,0.250244,0.250461,0.250037,0.250143,0.250356,0.249892,0.250604,0.250635,0.249864,0.250478,0.250021,0.250499,0.249998,0.250136,0.250363,0.250199,0.250299,0.249805,0.250694,0.250375,0.250123,0.250663,0.249836,0.250439,0.250056,0.250061,0.250438,0.250126,0.250373,0.250492,0.250007,0.250727,0.249771,0.250467,0.250032,0.250618,0.24988,0.250345,0.250154,0.25084,0.249658,0.250599,0.249895,0.250502,0.249997,0.249949,0.25055,0.249829,0.250665,0.250346,0.250153,0.24975,0.250749
5.6e+06,0.249959,0.25054,0.249655,0.250844,0.250337,0.250161,0.250454,0.250044,0.250069,0.25043,0.249972,0.250527,0.250398,0.2501,0.250156,0.250343,0.250156,0.250343,0.249962,0.250536,0.25007,0.250429,0.250299,0.2502,0.250224,0.250273,0.250266,0.25023,0.249852,0.250646,0.2495,0.250999,0.250253,0.250244,0.250623,0.249876,0.249746,0.250752,0.25026,0.250238,0.25052,0.249979,0.249762,0.250736,0.249733,0.250766,0.250792,0.249707,0.250165,0.250334,0.250251,0.25024,0.250181,0.250318,0.249847,0.250651,0.250019,0.25048,0.250035,0.250464,0.250077,0.250421,0.250018,0.250481,0.249989,0.25051,0.250316,0.250183,0.250028,0.250471,0.250409,0.250087,0.24986,0.250639,0.250061,0.250438,0.25005,0.250449,0.250368,0.250128,0.250488,0.250011,0.250363,0.250136,0.249784,0.250713,0.250687,0.249812,0.250491,0.250007,0.249928,0.250571,0.250506,0.249993,0.249856,0.250636,0.249848,0.250651,0.250128,0.250371,0.249643,0.250853,0.250063,0.250436,0.249751,0.250748,0.250507,0.24999,0.249886,0.25061,0.250059,0.25044,0.250151,0.250348,0.249859,0.250637,0.249836,0.250663,0.250406,0.250093,0.250113,0.250385,0.249997,0.250502,0.250156,0.250341,0.25034,0.250158,0.249967,0.250532,0.250518,0.249979,0.250321,0.250176,0.250426,0.250073,0.250025,0.250473,0.249765,0.250734,0.250217,0.250281,0.250527,0.249972,0.250327,0.250172,0.250241,0.250258,0.250577,0.249919,0.250343,0.250155,0.249603,0.250896,0.25082,0.249679,0.25043,0.250069,0.250497,0.249999,0.250009,0.250489,0.250344,0.250155,0.250134,0.250365,0.250405,0.250092,0.25049,0.250009,0.250315,0.250183,0.250169,0.250329,0.250116,0.250382,0.250383,0.250116,0.250541,0.249958,0.250597,0.249901,0.250557,0.249942,0.250558,0.24994,0.25089,0.249609,0.250528,0.249969,0.250455,0.250043,0.250313,0.250185,0.249981,0.250518,0.250385,0.250114,0.249844,0.250654
5.7e+06,0.249879,0.250615,0.250088,0.250409,0.250411,0.250088,0.250486,0.250013,0.250362,0.250137,0.250202,0.250297,0.250078,0.250421,0.249938,0.250561,0.250114,0.250385,0.250123,0.250375,0.25009,0.250409,0.250654,0.249845,0.25031,0.250184,0.250197,0.2503,0.249857,0.25064,0.249736,0.250763,0.24989,0.250609,0.250455,0.250042,0.249916,0.250579,0.250369,0.250127,0.250421,0.250077,0.249816,0.250682,0.249481,0.251018,0.250751,0.249747,0.250193,0.250306,0.249941,0.250558,0.249987,0.250511,0.250108,0.25039,0.249944,0.250555,0.250015,0.250484,0.250289,0.25021,0.249984,0.250515,0.24995,0.250549,0.250517,0.249982,0.250065,0.250433,0.25044,0.250058,0.250144,0.250355,0.250183,0.250315,0.250573,0.249925,0.250369,0.25013,0.250817,0.249682,0.250403,0.250096,0.249904,0.250595,0.250941,0.249558,0.250409,0.25009,0.250004,0.250493,0.250372,0.250123,0.249998,0.250501,0.250233,0.250266,0.249827,0.250672,0.249658,0.250841,0.250133,0.250366,0.249846,0.250652,0.250326,0.250172,0.250009,0.25049,0.249985,0.250514,0.250288,0.25021,0.24983,0.250669,0.250053,0.250444,0.250185,0.250314,0.250518,0.249981,0.250363,0.250136,0.250226,0.250273,0.250436,0.250063,0.250424,0.250075,0.250822,0.249677,0.250044,0.250455,0.250628,0.249871,0.249856,0.25064,0.250037,0.250461,0.250512,0.249987,0.250562,0.249936,0.250293,0.250206,0.250456,0.250041,0.250579,0.24992,0.250487,0.250011,0.249544,0.250954,0.250772,0.249727,0.250364,0.250133,0.250538,0.249957,0.249917,0.250582,0.250436,0.250063,0.250254,0.250243,0.250393,0.250106,0.250445,0.250054,0.250398,0.250101,0.250334,0.250165,0.250101,0.250398,0.250436,0.250062,0.250328,0.250171,0.250523,0.249967,0.250437,0.25006,0.250614,0.249882,0.250899,0.249599,0.250566,0.249933,0.2504,0.250098,0.250507,0.249992,0.249695,0.250803,0.250339,0.250155,0.249959,0.25054
5.8e+06,0.24989,0.250608,0.250137,0.250362,0.250397,0.250102,0.25022,0.250279,0.25051,0.249989,0.250423,0.250076,0.25014,0.250356,0.250203,0.250296,0.250397,0.250101,0.250026,0.250473,0.249925,0.250573,0.250351,0.250148,0.250327,0.250172,0.250229,0.250268,0.24991,0.250589,0.249918,0.25058,0.250008,0.250491,0.250448,0.250051,0.249776,0.250721,0.250183,0.250314,0.250529,0.24997,0.249983,0.250516,0.249696,0.250803,0.250604,0.249891,0.250214,0.250285,0.249924,0.250575,0.249774,0.250724,0.25005,0.250449,0.250286,0.250213,0.250243,0.250254,0.250522,0.249975,0.25025,0.250249,0.25046,0.250039,0.250379,0.250119,0.250124,0.250371,0.25023,0.250269,0.250114,0.250384,0.250296,0.250203,0.250316,0.25018,0.250432,0.250066,0.250678,0.249821,0.250265,0.250233,0.25012,0.250379,0.250895,0.249602,0.250616,0.249883,0.250089,0.25041,0.250368,0.250131,0.250369,0.250127,0.250143,0.250355,0.250039,0.25046,0.24953,0.250968,0.250481,0.250018,0.249664,0.250835,0.250515,0.249984,0.250017,0.250482,0.249767,0.250731,0.250263,0.250235,0.249915,0.250584,0.250131,0.250368,0.250159,0.25034,0.25074,0.249759,0.250462,0.250036,0.250181,0.250318,0.25058,0.249919,0.249995,0.250504,0.250509,0.249988,0.25002,0.250476,0.250765,0.249733,0.249974,0.250525,0.250006,0.250493,0.250369,0.250128,0.25035,0.250149,0.250274,0.250224,0.250266,0.250231,0.250276,0.250218,0.250273,0.250226,0.249924,0.250575,0.250707,0.249792,0.250228,0.25027,0.25064,0.249859,0.25006,0.250438,0.250431,0.250067,0.250333,0.250166,0.250644,0.249855,0.250269,0.25023,0.250538,0.24996,0.250801,0.249697,0.250256,0.250243,0.250385,0.250114,0.250537,0.24996,0.250609,0.24989,0.250282,0.250215,0.250573,0.249926,0.250732,0.249767,0.25043,0.250069,0.250318,0.250178,0.250481,0.250018,0.249635,0.250863,0.250089,0.25041,0.250208,0.250291
5.9e+06,0.249822,0.250676,0.250113,0.250386,0.250455,0.250043,0.250209,0.25029,0.250418,0.250081,0.250419,0.250079,0.249913,0.250584,0.250239,0.25026,0.250132,0.250367,0.250195,0.250296,0.249938,0.25056,0.250256,0.250243,0.250358,0.250141,0.250018,0.250481,0.249921,0.250577,0.249727,0.250772,0.250077,0.250422,0.250428,0.250071,0.249908,0.250591,0.250096,0.250403,0.250431,0.250067,0.250426,0.250067,0.249751,0.250748,0.250612,0.249886,0.250147,0.250352,0.250017,0.250481,0.24965,0.250849,0.249741,0.250755,0.250029,0.250469,0.250634,0.249865,0.25041,0.250089,0.249916,0.250583,0.250606,0.249893,0.250286,0.250212,0.250275,0.250222,0.250532,0.249967,0.249795,0.250704,0.250375,0.250122,0.250161,0.250336,0.250278,0.250221,0.2507,0.249799,0.25027,0.250228,0.250046,0.250453,0.250938,0.249561,0.250823,0.249675,0.250321,0.250178,0.250483,0.250013,0.250355,0.250144,0.250371,0.250128,0.249934,0.250563,0.249601,0.250898,0.2505,0.249997,0.250171,0.250327,0.250409,0.25009,0.250104,0.250394,0.249782,0.250715,0.25031,0.250189,0.250231,0.250268,0.250107,0.250391,0.249968,0.250531,0.25077,0.249729,0.250528,0.249971,0.250312,0.250187,0.250304,0.250194,0.249902,0.250597,0.250695,0.249804,0.249934,0.250563,0.250663,0.249836,0.250031,0.250468,0.249963,0.250536,0.250187,0.25031,0.25035,0.250149,0.250353,0.250144,0.250426,0.250071,0.250282,0.250217,0.250322,0.250175,0.249635,0.250864,0.250658,0.249841,0.250215,0.250283,0.250716,0.249783,0.250075,0.250423,0.250398,0.2501,0.250294,0.250204,0.250822,0.249675,0.250001,0.250498,0.25044,0.250058,0.250945,0.249552,0.250551,0.249948,0.250096,0.250401,0.250712,0.249787,0.250488,0.250011,0.250217,0.25028,0.250187,0.250312,0.250825,0.249674,0.250289,0.250209,0.25041,0.250089,0.250427,0.250071,0.249844,0.250655,0.249604,0.250895,0.250247,0.250252
6e+06,0.249673,0.250824,0.250182,0.250317,0.250364,0.250134,0.250403,0.250095,0.250423,0.250076,0.250811,0.249688,0.249871,0.250628,0.250187,0.250312,0.250148,0.250351,0.249894,0.250602,0.249704,0.250795,0.250203,0.250296,0.250693,0.249805,0.249883,0.250616,0.249718,0.25078,0.249841,0.250658,0.250033,0.250466,0.250302,0.250197,0.249785,0.250713,0.250201,0.250297,0.250278,0.250216,0.250366,0.250132,0.249764,0.250734,0.250536,0.249961,0.250253,0.250244,0.250055,0.250444,0.249656,0.250841,0.249756,0.250743,0.249881,0.250618,0.250527,0.249969,0.250284,0.250214,0.249902,0.250597,0.250301,0.250198,0.250213,0.250286,0.250278,0.250218,0.250558,0.249939,0.250043,0.250456,0.250619,0.249876,0.250234,0.250263,0.250491,0.250007,0.250662,0.249837,0.249984,0.250515,0.250489,0.25001,0.250758,0.249737,0.250709,0.24979,0.250446,0.250052,0.25046,0.250038,0.250304,0.250195,0.250182,0.250316,0.250067,0.250432,0.250092,0.250407,0.250453,0.250045,0.25015,0.250349,0.25008,0.250414,0.25045,0.250047,0.250071,0.250428,0.250238,0.25026,0.250302,0.250196,0.250028,0.25047,0.24991,0.250589,0.250973,0.249525,0.250454,0.250045,0.250383,0.250115,0.250329,0.25017,0.249889,0.25061,0.250683,0.249816,0.249852,0.250646,0.251037,0.249461,0.250364,0.250134,0.249889,0.250609,0.249946,0.250552,0.250575,0.249919,0.250668,0.249831,0.249967,0.250532,0.250281,0.250217,0.250355,0.250143,0.249525,0.25097,0.250682,0.249817,0.250242,0.250255,0.250654,0.249845,0.250449,0.250048,0.250399,0.2501,0.250249,0.250249,0.250344,0.250155,0.250019,0.25048,0.250457,0.250042,0.251036,0.249463,0.250541,0.249956,0.250107,0.250391,0.250813,0.249686,0.250648,0.24985,0.250511,0.249984,0.250618,0.249877,0.250729,0.24977,0.250059,0.25044,0.250095,0.250401,0.250319,0.250179,0.250002,0.250495,0.250027,0.250471,0.250438,0.250061
6.1e+06,0.249703,0.250796,0.250025,0.250471,0.250504,0.249995,0.250334,0.250164,0.249978,0.250519,0.250689,0.249809,0.250068,0.250431,0.250132,0.250366,0.250211,0.250286,0.250029,0.250469,0.249787,0.250711,0.250414,0.250085,0.250741,0.249756,0.250052,0.250447,0.250027,0.250471,0.249639,0.250859,0.24992,0.250578,0.250164,0.250335,0.249824,0.250674,0.250431,0.250064,0.249944,0.250552,0.250499,0.249997,0.250145,0.250354,0.250581,0.249917,0.250646,0.249852,0.249937,0.250562,0.25006,0.250437,0.25023,0.250268,0.249935,0.250564,0.250513,0.249986,0.250234,0.250262,0.2499,0.250599,0.250199,0.2503,0.250351,0.250148,0.250513,0.249986,0.250752,0.249747,0.250137,0.250362,0.250171,0.250327,0.249829,0.25067,0.250216,0.250283,0.250479,0.25002,0.249728,0.250769,0.250518,0.249981,0.250607,0.24989,0.250674,0.249823,0.250156,0.250342,0.25078,0.249719,0.250033,0.250466,0.249846,0.250649,0.250184,0.250315,0.250295,0.250203,0.250567,0.249932,0.250268,0.250231,0.249922,0.250577,0.250585,0.249914,0.249799,0.2507,0.250411,0.250086,0.249992,0.250507,0.250218,0.25028,0.249873,0.250626,0.250695,0.249804,0.25045,0.250047,0.250306,0.250192,0.250078,0.250415,0.249704,0.250794,0.250511,0.249987,0.250079,0.250419,0.251051,0.249448,0.250375,0.250123,0.249975,0.250523,0.249819,0.250679,0.25029,0.250208,0.250927,0.249572,0.250413,0.250086,0.250272,0.250227,0.250233,0.250266,0.2499,0.250596,0.250795,0.249703,0.250385,0.250114,0.250751,0.249747,0.250482,0.250013,0.250062,0.250437,0.250517,0.249982,0.25017,0.250329,0.250227,0.25027,0.250216,0.250281,0.250879,0.24962,0.250906,0.249592,0.250268,0.250228,0.2508,0.249698,0.250614,0.249885,0.250202,0.250296,0.250319,0.25018,0.250339,0.250159,0.250355,0.250144,0.249811,0.250688,0.249944,0.250555,0.249897,0.250602,0.250175,0.250324,0.250667,0.249831
6.2e+06,0.249619,0.250879,0.25011,0.250389,0.25048,0.250014,0.250097,0.250399,0.250043,0.250456,0.250606,0.249893,0.249813,0.250685,0.250041,0.250458,0.250177,0.25032,0.250161,0.250338,0.250019,0.250479,0.250459,0.25004,0.250388,0.250111,0.250175,0.250324,0.250196,0.250303,0.249775,0.250724,0.250182,0.250316,0.250367,0.250131,0.24991,0.250585,0.250528,0.249971,0.250124,0.250374,0.250657,0.249841,0.250245,0.250254,0.250404,0.250095,0.251003,0.249496,0.249802,0.250694,0.250249,0.250249,0.250156,0.250343,0.249746,0.250751,0.250232,0.250267,0.250019,0.25048,0.249901,0.250598,0.250054,0.250445,0.250418,0.250081,0.250392,0.250106,0.250564,0.249935,0.24996,0.250539,0.250338,0.25016,0.2501,0.250393,0.249941,0.250558,0.250293,0.250205,0.24992,0.250579,0.250383,0.250116,0.250427,0.250072,0.250581,0.249918,0.250254,0.250245,0.250655,0.249844,0.250107,0.250392,0.249742,0.250755,0.249927,0.25057,0.250059,0.250439,0.25023,0.250265,0.25044,0.250059,0.249944,0.250553,0.250432,0.250067,0.24985,0.250647,0.250198,0.250301,0.250062,0.250437,0.250082,0.250416,0.250072,0.250425,0.250513,0.249985,0.250382,0.250117,0.250281,0.250218,0.249969,0.250525,0.250018,0.25048,0.250482,0.250014,0.250144,0.250355,0.250614,0.249884,0.250506,0.249992,0.249958,0.250541,0.249797,0.250702,0.250456,0.250043,0.250674,0.249822,0.250327,0.250171,0.250435,0.250064,0.250223,0.250274,0.249707,0.25079,0.250738,0.249761,0.250461,0.250036,0.250835,0.249664,0.250434,0.250065,0.249873,0.250626,0.250566,0.249933,0.250094,0.250402,0.250116,0.25038,0.249909,0.25059,0.250872,0.249626,0.250847,0.249652,0.250208,0.250291,0.250461,0.250038,0.250371,0.250126,0.250129,0.25037,0.250347,0.25015,0.250321,0.250178,0.250685,0.249814,0.25009,0.250408,0.249949,0.250549,0.25005,0.250449,0.250169,0.250328,0.250616,0.249882
6.3e+06,0.249885,0.250614,0.250204,0.250293,0.250253,0.250246,0.249955,0.250542,0.249967,0.250532,0.250249,0.25025,0.249898,0.2506,0.249958,0.25054,0.250394,0.250103,0.250184,0.250315,0.25029,0.250209,0.2505,0.249999,0.250423,0.250073,0.249769,0.25073,0.250195,0.250303,0.249794,0.250705,0.250135,0.250364,0.250391,0.250108,0.249994,0.250502,0.250281,0.250218,0.250407,0.250089,0.250469,0.250027,0.250307,0.250191,0.250474,0.250025,0.25105,0.249449,0.249694,0.250805,0.250255,0.250244,0.250415,0.250084,0.249786,0.250713,0.250026,0.250468,0.250018,0.250481,0.249884,0.250614,0.250038,0.250461,0.250475,0.250021,0.250365,0.250133,0.250393,0.250106,0.249914,0.250585,0.250109,0.25039,0.250322,0.250177,0.250148,0.250351,0.249957,0.250542,0.250085,0.250413,0.250307,0.250192,0.250596,0.2499,0.250542,0.249957,0.250356,0.250143,0.25068,0.249818,0.250113,0.250385,0.249731,0.250765,0.250053,0.250446,0.250186,0.250312,0.250148,0.250351,0.250907,0.249592,0.250146,0.250351,0.250301,0.250198,0.249986,0.250512,0.250301,0.250198,0.250033,0.250465,0.250327,0.250172,0.249674,0.250824,0.250584,0.249915,0.250397,0.250101,0.250323,0.250175,0.249802,0.250697,0.249966,0.250533,0.250485,0.250013,0.250446,0.250053,0.250696,0.249803,0.250652,0.249847,0.250143,0.250356,0.249615,0.250882,0.250237,0.250261,0.250599,0.2499,0.250395,0.250104,0.25031,0.250189,0.250203,0.250296,0.250146,0.250352,0.250802,0.249696,0.250243,0.250256,0.250737,0.249762,0.250546,0.249952,0.250039,0.25046,0.250696,0.249803,0.250071,0.250428,0.250074,0.250423,0.249835,0.250663,0.250905,0.249593,0.25069,0.249807,0.250105,0.250394,0.250499,0.249998,0.250323,0.250176,0.250004,0.250495,0.250176,0.250318,0.250322,0.250177,0.25055,0.249949,0.250053,0.250446,0.249884,0.250611,0.250309,0.250189,0.249942,0.250557,0.250698,0.249801
6.4e+06,0.249914,0.250583,0.250124,0.250375,0.250428,0.250069,0.250227,0.250272,0.250219,0.250277,0.250294,0.250205,0.25002,0.250479,0.250002,0.250496,0.250219,0.25028,0.249961,0.250537,0.250247,0.250252,0.250524,0.249975,0.25036,0.250139,0.2501,0.250399,0.250397,0.250102,0.250032,0.250467,0.250129,0.250368,0.250315,0.250182,0.25012,0.250377,0.250729,0.249767,0.250223,0.250276,0.25051,0.249989,0.250217,0.250279,0.250241,0.250258,0.250923,0.249575,0.249759,0.25074,0.250234,0.250264,0.25012,0.250379,0.249619,0.250879,0.250189,0.25031,0.25003,0.250468,0.249716,0.250783,0.250193,0.250306,0.250683,0.249816,0.250221,0.250277,0.250225,0.250274,0.250112,0.250387,0.249958,0.250538,0.25041,0.250089,0.250097,0.250401,0.24997,0.250526,0.250085,0.25041,0.250418,0.250081,0.250763,0.249734,0.250384,0.250115,0.250373,0.250125,0.250516,0.249982,0.249987,0.250511,0.249692,0.250807,0.250184,0.250314,0.25008,0.250418,0.250011,0.250488,0.250697,0.249802,0.250135,0.250364,0.250176,0.250322,0.250088,0.250411,0.249863,0.250635,0.249864,0.250635,0.250306,0.25019,0.249744,0.250755,0.25028,0.250218,0.250392,0.250107,0.250149,0.25035,0.249896,0.250601,0.250145,0.250353,0.250584,0.249914,0.250663,0.249835,0.250844,0.249652,0.250799,0.249698,0.250168,0.25033,0.249519,0.250979,0.250078,0.250421,0.250516,0.249983,0.250573,0.249926,0.25029,0.250208,0.250392,0.250107,0.250376,0.250122,0.250849,0.24965,0.24997,0.250529,0.250619,0.24988,0.249825,0.250673,0.250278,0.250214,0.250768,0.249731,0.250244,0.250254,0.250219,0.25028,0.249855,0.250644,0.250691,0.249806,0.250675,0.249822,0.250139,0.250359,0.250607,0.249892,0.250596,0.249901,0.250016,0.25048,0.250074,0.250422,0.250512,0.249987,0.250278,0.250221,0.249919,0.250579,0.249859,0.250639,0.250224,0.250275,0.250004,0.250495,0.250702,0.249794
